Nombre Producto;Sub Categoría Producto;Categoría Producto;Color;Fecha;Cantidad;Precio;Nombre Cliente;Genero;Ingreso Anual;Estado Civil;Rango Edad;Tipo Tienda;Nombre Tienda;País
Audífono Adapter for Contoso Teléfono E130 Blanco;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Blanco;22/08/2018;1;250;Nelson, Isabella;Femenino;30000;Soltero;Entre 26 y 40 años;Tienda;Tienda Río de Janeiro;Brasil
A. Datum Point Shoot Digital Camera M500 Naranja;Cámaras Digitales;Cámaras y videocámaras;Naranja;22/08/2018;1;198;Torres, Natalie;Femenino;90000;Soltero;Entre 51 y 60 años;Tienda;Tienda Fortaleza;Brasil
Contoso Bright Light battery E20 Negro;Accesorios de Computadoras;Computadoras;Negro;22/08/2018;1;26,9;Phillips, Marcus;Masculino;90000;Casado;Entre 51 y 60 años;Tienda;Tienda Río de Janeiro;Brasil
Contoso Screen 106in M060 Blanco;Proyectores y pantallas;Computadoras;Blanco;22/08/2018;51;599;Perry, Vanessa;Femenino;90000;Soltero;Entre 51 y 60 años;Tienda;Tienda Fortaleza;Brasil
WWI Screen 100in M1609 Blanco;Proyectores y pantallas;Computadoras;Blanco;21/08/2018;1;190;Miller, Alyssa;Femenino;90000;Soltero;Entre 51 y 60 años;Tienda;Tienda Fortaleza;Brasil
Contoso In-Line Coupler E180 Dorado;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Dorado;21/08/2018;1;250;Allen, Chloe;Femenino;80000;Casado;Entre 41 y 50 años;Tienda;Tienda Río de Janeiro;Brasil
Proseware Wall Lamp E0315 Dorado;Lámparas;Electrodomésticos;Dorado;21/08/2018;1;101,99;Williams, Lucas;Masculino;80000;Casado;Entre 41 y 50 años;Tienda;Tienda Fortaleza;Brasil
Contoso Air Conditioner 6000BTU E0180 Gris Plata;Aires Acondicionados;Electrodomésticos;Gris Plata;21/08/2018;1;3199,99;Reed, Angela;Femenino;50000;Soltero;Entre 41 y 50 años;Tienda;Tienda Fortaleza;Brasil
"Adventure Works 15.6"" LCD TV M130W Marrón";Televisores;TV y Video;Marrón;21/08/2018;51;588;Scott, Madeline;Femenino;80000;Soltero;Entre 41 y 50 años;Tienda;Tienda Río de Janeiro;Brasil
WWI 2GB Pulse Smart pen M100 Dorado;Grabadora;Audio;Dorado;21/08/2018;2;199,95;Wood, Rachel;Femenino;90000;Soltero;Entre 51 y 60 años;Tienda;Tienda Fortaleza;Brasil
Contoso Touch Stylus Pen E150 Negro;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Negro;21/08/2018;3;250;Foster, Thomas;Masculino;80000;Soltero;Entre 41 y 50 años;Tienda;Tienda Fortaleza;Brasil
Contoso Original K1m Li-Ion Standard Battery E170 Dorado;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Dorado;21/08/2018;1;250;Anderson, Robert;Masculino;80000;Casado;Entre 41 y 50 años;Tienda;Tienda Fortaleza;Brasil
Contoso Optical USB Mouse M45 Blanco;Accesorios de Computadoras;Computadoras;Blanco;21/08/2018;2;50,99;Jones, Hannah;Femenino;90000;Casado;Entre 51 y 60 años;Tienda;Tienda Río de Janeiro;Brasil
Audífono Adapter for Contoso Teléfono E130 Blanco;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Blanco;21/08/2018;1;250;Lee, Alexandra;Femenino;90000;Soltero;Entre 51 y 60 años;Tienda;Tienda Fortaleza;Brasil
Litware Desktop Wind Tower Oscillating Fan E1201 Blanco;Ventiladores;Electrodomésticos;Blanco;21/08/2018;1;29,99;Henderson, Chloe;Femenino;30000;Soltero;Entre 26 y 40 años;Tienda;Tienda Río de Janeiro;Brasil
Cigarette Lighter Adapter for Contoso Teléfonos E110 Rojo;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Rojo;21/08/2018;4;24,99;Patterson, Thomas;Masculino;80000;Casado;Entre 41 y 50 años;Tienda;Tienda Fortaleza;Brasil
A. Datum Super-zoom Digital Camera X300 Naranja;Cámaras Digitales;Cámaras y videocámaras;Naranja;21/08/2018;3;290;Griffin, Emily;Femenino;80000;Soltero;Entre 41 y 50 años;Tienda;Tienda Fortaleza;Brasil
Fabrikam Microwave 1.5CuFt X1100 Negro;Microondas;Electrodomésticos;Negro;21/08/2018;51;665,94;Bennett, Nicole;Femenino;90000;Soltero;Entre 51 y 60 años;Tienda;Tienda Río de Janeiro;Brasil
Contoso Teléfono Tough Skin Case E140 Rosa;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Rosa;21/08/2018;3;23,72;Jenkins, Paige;Femenino;90000;Soltero;Entre 51 y 60 años;Tienda;Tienda Fortaleza;Brasil
Adventure Works Wall Lamp E3150 Dorado;Lámparas;Electrodomésticos;Dorado;21/08/2018;4;101,99;Green, Nathan;Masculino;30000;Soltero;Entre 26 y 40 años;Tienda;Tienda Fortaleza;Brasil
Audífono Adapter for Contoso Teléfono E130 Blanco;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Blanco;21/08/2018;1;250;Nelson, Isabella;Femenino;30000;Soltero;Entre 26 y 40 años;Tienda;Tienda Río de Janeiro;Brasil
A. Datum Point Shoot Digital Camera M500 Naranja;Cámaras Digitales;Cámaras y videocámaras;Naranja;21/08/2018;1;198;Torres, Natalie;Femenino;90000;Soltero;Entre 51 y 60 años;Tienda;Tienda Fortaleza;Brasil
Contoso Bright Light battery E20 Negro;Accesorios de Computadoras;Computadoras;Negro;21/08/2018;1;26,9;Phillips, Marcus;Masculino;90000;Casado;Entre 51 y 60 años;Tienda;Tienda Río de Janeiro;Brasil
Contoso Screen 106in M060 Blanco;Proyectores y pantallas;Computadoras;Blanco;21/08/2018;51;599;Perry, Vanessa;Femenino;90000;Soltero;Entre 51 y 60 años;Tienda;Tienda Fortaleza;Brasil
WWI Screen 100in M1609 Blanco;Proyectores y pantallas;Computadoras;Blanco;20/08/2018;1;190;Miller, Alyssa;Femenino;90000;Soltero;Entre 51 y 60 años;Tienda;Tienda Fortaleza;Brasil
Contoso In-Line Coupler E180 Dorado;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Dorado;20/08/2018;1;250;Allen, Chloe;Femenino;80000;Casado;Entre 41 y 50 años;Tienda;Tienda Río de Janeiro;Brasil
Proseware Wall Lamp E0315 Dorado;Lámparas;Electrodomésticos;Dorado;20/08/2018;1;101,99;Williams, Lucas;Masculino;80000;Casado;Entre 41 y 50 años;Tienda;Tienda Fortaleza;Brasil
Contoso Air Conditioner 6000BTU E0180 Gris Plata;Aires Acondicionados;Electrodomésticos;Gris Plata;20/08/2018;1;3199,99;Reed, Angela;Femenino;50000;Soltero;Entre 41 y 50 años;Tienda;Tienda Fortaleza;Brasil
"Adventure Works 15.6"" LCD TV M130W Marrón";Televisores;TV y Video;Marrón;20/08/2018;51;588;Scott, Madeline;Femenino;80000;Soltero;Entre 41 y 50 años;Tienda;Tienda Río de Janeiro;Brasil
WWI 2GB Pulse Smart pen M100 Dorado;Grabadora;Audio;Dorado;20/08/2018;1;199,95;Wood, Rachel;Femenino;90000;Soltero;Entre 51 y 60 años;Tienda;Tienda Fortaleza;Brasil
Contoso Touch Stylus Pen E150 Negro;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Negro;20/08/2018;3;250;Foster, Thomas;Masculino;80000;Soltero;Entre 41 y 50 años;Tienda;Tienda Fortaleza;Brasil
Contoso Original K1m Li-Ion Standard Battery E170 Dorado;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Dorado;20/08/2018;1;250;Anderson, Robert;Masculino;80000;Casado;Entre 41 y 50 años;Tienda;Tienda Fortaleza;Brasil
Contoso Optical USB Mouse M45 Blanco;Accesorios de Computadoras;Computadoras;Blanco;20/08/2018;2;50,99;Jones, Hannah;Femenino;90000;Casado;Entre 51 y 60 años;Tienda;Tienda Río de Janeiro;Brasil
Audífono Adapter for Contoso Teléfono E130 Blanco;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Blanco;20/08/2018;1;250;Lee, Alexandra;Femenino;90000;Soltero;Entre 51 y 60 años;Tienda;Tienda Fortaleza;Brasil
Litware Desktop Wind Tower Oscillating Fan E1201 Blanco;Ventiladores;Electrodomésticos;Blanco;20/08/2018;1;29,99;Henderson, Chloe;Femenino;30000;Soltero;Entre 26 y 40 años;Tienda;Tienda Río de Janeiro;Brasil
Cigarette Lighter Adapter for Contoso Teléfonos E110 Rojo;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Rojo;20/08/2018;4;24,99;Patterson, Thomas;Masculino;80000;Casado;Entre 41 y 50 años;Tienda;Tienda Fortaleza;Brasil
A. Datum Super-zoom Digital Camera X300 Naranja;Cámaras Digitales;Cámaras y videocámaras;Naranja;20/08/2018;2;290;Griffin, Emily;Femenino;80000;Soltero;Entre 41 y 50 años;Tienda;Tienda Fortaleza;Brasil
Fabrikam Microwave 1.5CuFt X1100 Negro;Microondas;Electrodomésticos;Negro;20/08/2018;3;665,94;Bennett, Nicole;Femenino;90000;Soltero;Entre 51 y 60 años;Tienda;Tienda Río de Janeiro;Brasil
Contoso Teléfono Tough Skin Case E140 Rosa;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Rosa;20/08/2018;1;23,72;Jenkins, Paige;Femenino;90000;Soltero;Entre 51 y 60 años;Tienda;Tienda Fortaleza;Brasil
Adventure Works Wall Lamp E3150 Dorado;Lámparas;Electrodomésticos;Dorado;20/08/2018;2;101,99;Green, Nathan;Masculino;30000;Soltero;Entre 26 y 40 años;Tienda;Tienda Fortaleza;Brasil
Audífono Adapter for Contoso Teléfono E130 Blanco;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Blanco;20/08/2018;1;250;Nelson, Isabella;Femenino;30000;Soltero;Entre 26 y 40 años;Tienda;Tienda Río de Janeiro;Brasil
MGS Zoo TycoActivo 2: African Adventure 2008 E136;Juegos para Descargar;Juegos y juguetes;Azul;20/08/2018;51;43;James, Olivia;Femenino;80000;Casado;Entre 41 y 50 años;Tienda;Tienda Fortaleza;Brasil
Litware Sistema Home Theater 5.1 Channel M510 Dorado;Sistema Home Theater;TV y Video;Dorado;20/08/2018;1;850;Torres, Natalie;Femenino;90000;Soltero;Entre 51 y 60 años;Tienda;Tienda Fortaleza;Brasil
Contoso Bright Light battery E20 Negro;Accesorios de Computadoras;Computadoras;Negro;20/08/2018;1;26,9;Phillips, Marcus;Masculino;90000;Casado;Entre 51 y 60 años;Tienda;Tienda Río de Janeiro;Brasil
Contoso Screen 113in M251 Blanco;Proyectores y pantallas;Computadoras;Blanco;20/08/2018;53;599;Perry, Vanessa;Femenino;90000;Soltero;Entre 51 y 60 años;Tienda;Tienda Fortaleza;Brasil
WWI Screen 100in M1609 Blanco;Proyectores y pantallas;Computadoras;Blanco;19/08/2018;1;190;Miller, Alyssa;Femenino;90000;Soltero;Entre 51 y 60 años;Tienda;Tienda Fortaleza;Brasil
Contoso In-Line Coupler E180 Dorado;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Dorado;19/08/2018;1;250;Allen, Chloe;Femenino;80000;Casado;Entre 41 y 50 años;Tienda;Tienda Río de Janeiro;Brasil
Proseware Wall Lamp E0315 Dorado;Lámparas;Electrodomésticos;Dorado;19/08/2018;1;101,99;Williams, Lucas;Masculino;80000;Casado;Entre 41 y 50 años;Tienda;Tienda Fortaleza;Brasil
Contoso Air Conditioner 5200BTU E0100 Dorado;Aires Acondicionados;Electrodomésticos;Dorado;19/08/2018;1;3199,99;Reed, Angela;Femenino;50000;Soltero;Entre 41 y 50 años;Tienda;Tienda Fortaleza;Brasil
"Adventure Works 15.6"" LCD TV M130W Dorado";Televisores;TV y Video;Dorado;19/08/2018;51;588;Scott, Madeline;Femenino;80000;Soltero;Entre 41 y 50 años;Tienda;Tienda Río de Janeiro;Brasil
WWI 2GB Pulse Smart pen M100 Dorado;Grabadora;Audio;Dorado;19/08/2018;1;199,95;Wood, Rachel;Femenino;90000;Soltero;Entre 51 y 60 años;Tienda;Tienda Fortaleza;Brasil
Contoso Touch Stylus Pen E150 Negro;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Negro;19/08/2018;1;250;Foster, Thomas;Masculino;80000;Soltero;Entre 41 y 50 años;Tienda;Tienda Fortaleza;Brasil
Contoso Original K1m Li-Ion Standard Battery E170 Dorado;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Dorado;19/08/2018;1;250;Anderson, Robert;Masculino;80000;Casado;Entre 41 y 50 años;Tienda;Tienda Fortaleza;Brasil
Contoso Optical USB Mouse M45 Blanco;Accesorios de Computadoras;Computadoras;Blanco;19/08/2018;1;50,99;Jones, Hannah;Femenino;90000;Casado;Entre 51 y 60 años;Tienda;Tienda Río de Janeiro;Brasil
Audífono Adapter for Contoso Teléfono E130 Blanco;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Blanco;19/08/2018;1;250;Lee, Alexandra;Femenino;90000;Soltero;Entre 51 y 60 años;Tienda;Tienda Fortaleza;Brasil
Litware Desktop Wind Tower Oscillating Fan E1201 Blanco;Ventiladores;Electrodomésticos;Blanco;19/08/2018;1;29,99;Henderson, Chloe;Femenino;30000;Soltero;Entre 26 y 40 años;Tienda;Tienda Río de Janeiro;Brasil
Cigarette Lighter Adapter for Contoso Teléfonos E110 Rojo;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Rojo;19/08/2018;2;24,99;Patterson, Thomas;Masculino;80000;Casado;Entre 41 y 50 años;Tienda;Tienda Fortaleza;Brasil
A. Datum Super-zoom Digital Camera X300 Naranja;Cámaras Digitales;Cámaras y videocámaras;Naranja;19/08/2018;2;290;Griffin, Emily;Femenino;80000;Soltero;Entre 41 y 50 años;Tienda;Tienda Fortaleza;Brasil
Contoso Rubberized Skin NegroBerry E100 Blanco;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Blanco;19/08/2018;3;14,99;Hill, Caleb;Masculino;30000;Casado;Entre 41 y 50 años;Tienda;Tienda Porto Alegre;Brasil
Fabrikam Microwave 1.5CuFt X1100 Negro;Microondas;Electrodomésticos;Negro;19/08/2018;3;665,94;Bennett, Nicole;Femenino;90000;Soltero;Entre 51 y 60 años;Tienda;Tienda Río de Janeiro;Brasil
Contoso Teléfono Tough Skin Case E140 Rosa;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Rosa;19/08/2018;1;23,72;Jenkins, Paige;Femenino;90000;Soltero;Entre 51 y 60 años;Tienda;Tienda Fortaleza;Brasil
Adventure Works Wall Lamp E3150 Dorado;Lámparas;Electrodomésticos;Dorado;19/08/2018;2;101,99;Green, Nathan;Masculino;30000;Soltero;Entre 26 y 40 años;Tienda;Tienda Fortaleza;Brasil
Audífono Adapter for Contoso Teléfono E130 Blanco;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Blanco;19/08/2018;1;250;Nelson, Isabella;Femenino;30000;Soltero;Entre 26 y 40 años;Tienda;Tienda Río de Janeiro;Brasil
Contoso Rubberized Snap-Activo Cover Hard Case Cell Teléfono Protector E160 Rosa;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Rosa;19/08/2018;4;250;Adams, Evan;Masculino;90000;Soltero;Entre 51 y 60 años;Tienda;Tienda Fortaleza;Brasil
MGS Zoo TycoActivo 2: African Adventure 2008 E136;Juegos para Descargar;Juegos y juguetes;Azul;19/08/2018;51;43;James, Olivia;Femenino;80000;Casado;Entre 41 y 50 años;Tienda;Tienda Fortaleza;Brasil
Litware Sistema Home Theater 5.1 Channel M510 Dorado;Sistema Home Theater;TV y Video;Dorado;19/08/2018;1;850;Torres, Natalie;Femenino;90000;Soltero;Entre 51 y 60 años;Tienda;Tienda Fortaleza;Brasil
Contoso Bright Light battery E20 Negro;Accesorios de Computadoras;Computadoras;Negro;19/08/2018;1;26,9;Phillips, Marcus;Masculino;90000;Casado;Entre 51 y 60 años;Tienda;Tienda Río de Janeiro;Brasil
Contoso Screen 113in M251 Blanco;Proyectores y pantallas;Computadoras;Blanco;19/08/2018;53;599;Perry, Vanessa;Femenino;90000;Soltero;Entre 51 y 60 años;Tienda;Tienda Fortaleza;Brasil
Litware Sistema Home Theater 5.1 Channel M511 Negro;Sistema Home Theater;TV y Video;Negro;19/08/2018;51;699;Chen, Cameron;Masculino;80000;Soltero;Entre 41 y 50 años;Catálogo;Tienda Río de Janeiro;Brasil
"A. Datum SLR Camera 35"" X358 Naranja";Cámaras digitales SLR;Cámaras y videocámaras;Naranja;19/08/2018;51;699;Chen, Cameron;Masculino;80000;Soltero;Entre 41 y 50 años;Catálogo;Tienda Río de Janeiro;Brasil
WWI Screen 100in M1609 Blanco;Proyectores y pantallas;Computadoras;Blanco;18/08/2018;1;190;Miller, Alyssa;Femenino;90000;Soltero;Entre 51 y 60 años;Tienda;Tienda Fortaleza;Brasil
Contoso In-Line Coupler E180 Dorado;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Dorado;18/08/2018;1;250;Allen, Chloe;Femenino;80000;Casado;Entre 41 y 50 años;Tienda;Tienda Río de Janeiro;Brasil
Proseware Wall Lamp E0315 Dorado;Lámparas;Electrodomésticos;Dorado;18/08/2018;1;101,99;Williams, Lucas;Masculino;80000;Casado;Entre 41 y 50 años;Tienda;Tienda Fortaleza;Brasil
Contoso Air Conditioner 5200BTU E0100 Dorado;Aires Acondicionados;Electrodomésticos;Dorado;18/08/2018;1;3199,99;Reed, Angela;Femenino;50000;Soltero;Entre 41 y 50 años;Tienda;Tienda Fortaleza;Brasil
"Adventure Works 15.6"" LCD TV M130W Dorado";Televisores;TV y Video;Dorado;18/08/2018;51;588;Scott, Madeline;Femenino;80000;Soltero;Entre 41 y 50 años;Tienda;Tienda Río de Janeiro;Brasil
MGS Hand Games men M300 Rojo;Juegos en caja;Juegos y juguetes;Rojo;18/08/2018;3;250;Moore, Fernando;Masculino;60000;Casado;Entre 41 y 50 años;Tienda;Tienda Chicago;Estados Unidos
WWI 2GB Pulse Smart pen M100 Dorado;Grabadora;Audio;Dorado;18/08/2018;1;199,95;Wood, Rachel;Femenino;90000;Soltero;Entre 51 y 60 años;Tienda;Tienda Fortaleza;Brasil
Contoso Touch Stylus Pen E150 Negro;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Negro;18/08/2018;1;250;Foster, Thomas;Masculino;80000;Soltero;Entre 41 y 50 años;Tienda;Tienda Fortaleza;Brasil
Contoso Original K1m Li-Ion Standard Battery E170 Dorado;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Dorado;18/08/2018;1;250;Anderson, Robert;Masculino;80000;Casado;Entre 41 y 50 años;Tienda;Tienda Fortaleza;Brasil
Cigarette Lighter Adapter for Contoso Teléfonos E110 Blanco;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Blanco;18/08/2018;3;24,99;King, Timothy;Masculino;50000;Soltero;Entre 51 y 60 años;Tienda;Tienda Porto Alegre;Brasil
Contoso Optical USB Mouse M45 Blanco;Accesorios de Computadoras;Computadoras;Blanco;18/08/2018;1;50,99;Jones, Hannah;Femenino;90000;Casado;Entre 51 y 60 años;Tienda;Tienda Río de Janeiro;Brasil
Audífono Adapter for Contoso Teléfono E130 Blanco;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Blanco;18/08/2018;1;250;Lee, Alexandra;Femenino;90000;Soltero;Entre 51 y 60 años;Tienda;Tienda Fortaleza;Brasil
Litware Desktop Wind Tower Oscillating Fan E1201 Blanco;Ventiladores;Electrodomésticos;Blanco;18/08/2018;1;29,99;Henderson, Chloe;Femenino;30000;Soltero;Entre 26 y 40 años;Tienda;Tienda Río de Janeiro;Brasil
Fabrikam Trendsetter 1'' 25mm X400 Blanco;Videocámaras;Cámaras y videocámaras;Blanco;18/08/2018;51;1000;Williams, Nicole;Femenino;90000;Soltero;Entre 51 y 60 años;Tienda;Tienda Fortaleza;Brasil
Cigarette Lighter Adapter for Contoso Teléfonos E110 Rojo;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Rojo;18/08/2018;2;24,99;Patterson, Thomas;Masculino;80000;Casado;Entre 41 y 50 años;Tienda;Tienda Fortaleza;Brasil
A. Datum Super-zoom Digital Camera X300 Naranja;Cámaras Digitales;Cámaras y videocámaras;Naranja;18/08/2018;1;290;Griffin, Emily;Femenino;80000;Soltero;Entre 41 y 50 años;Tienda;Tienda Fortaleza;Brasil
Contoso Rubberized Skin NegroBerry E100 Blanco;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Blanco;18/08/2018;3;14,99;Hill, Caleb;Masculino;30000;Casado;Entre 41 y 50 años;Tienda;Tienda Porto Alegre;Brasil
"Fabrikam SLR Camera 35"" X358 Verde";Cámaras digitales SLR;Cámaras y videocámaras;Verde;18/08/2018;51;665,94;Bennett, Nicole;Femenino;90000;Soltero;Entre 51 y 60 años;Tienda;Tienda Río de Janeiro;Brasil
Fabrikam Microwave 1.5CuFt X1100 Negro;Microondas;Electrodomésticos;Negro;18/08/2018;1;665,94;Bennett, Nicole;Femenino;90000;Soltero;Entre 51 y 60 años;Tienda;Tienda Río de Janeiro;Brasil
Contoso Teléfono Tough Skin Case E140 Rosa;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Rosa;18/08/2018;1;23,72;Jenkins, Paige;Femenino;90000;Soltero;Entre 51 y 60 años;Tienda;Tienda Fortaleza;Brasil
Adventure Works Wall Lamp E3150 Dorado;Lámparas;Electrodomésticos;Dorado;18/08/2018;1;101,99;Green, Nathan;Masculino;30000;Soltero;Entre 26 y 40 años;Tienda;Tienda Fortaleza;Brasil
Audífono Adapter for Contoso Teléfono E130 Blanco;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Blanco;18/08/2018;1;250;Nelson, Isabella;Femenino;30000;Soltero;Entre 26 y 40 años;Tienda;Tienda Río de Janeiro;Brasil
Contoso Rubberized Snap-Activo Cover Hard Case Cell Teléfono Protector E160 Rosa;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Rosa;18/08/2018;4;250;Adams, Evan;Masculino;90000;Soltero;Entre 51 y 60 años;Tienda;Tienda Fortaleza;Brasil
MGS Zoo TycoActivo 2: African Adventure 2008 E136;Juegos para Descargar;Juegos y juguetes;Azul;18/08/2018;4;43;James, Olivia;Femenino;80000;Casado;Entre 41 y 50 años;Tienda;Tienda Fortaleza;Brasil
Litware Sistema Home Theater 4.1 Channel M410 Dorado;Sistema Home Theater;TV y Video;Dorado;18/08/2018;1;850;Torres, Natalie;Femenino;90000;Soltero;Entre 51 y 60 años;Tienda;Tienda Fortaleza;Brasil
Contoso Bright Light battery E20 Negro;Accesorios de Computadoras;Computadoras;Negro;18/08/2018;1;26,9;Phillips, Marcus;Masculino;90000;Casado;Entre 51 y 60 años;Tienda;Tienda Río de Janeiro;Brasil
Contoso Screen 125in M250 Blanco;Proyectores y pantallas;Computadoras;Blanco;18/08/2018;51;599;Perry, Vanessa;Femenino;90000;Soltero;Entre 51 y 60 años;Tienda;Tienda Fortaleza;Brasil
Litware Sistema Home Theater 5.1 Channel M511 Negro;Sistema Home Theater;TV y Video;Negro;18/08/2018;51;699;Chen, Cameron;Masculino;80000;Soltero;Entre 41 y 50 años;Catálogo;Tienda Río de Janeiro;Brasil
"A. Datum SLR Camera 35"" X358 Naranja";Cámaras digitales SLR;Cámaras y videocámaras;Naranja;18/08/2018;51;699;Chen, Cameron;Masculino;80000;Soltero;Entre 41 y 50 años;Catálogo;Tienda Río de Janeiro;Brasil
MGS Hand Games men M300 Rojo;Juegos en caja;Juegos y juguetes;Rojo;18/08/2018;1;250;Peterson, Xavier;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Los Angeles;Estados Unidos
WWI Screen 100in M1609 Blanco;Proyectores y pantallas;Computadoras;Blanco;17/08/2018;1;190;Miller, Alyssa;Femenino;90000;Soltero;Entre 51 y 60 años;Tienda;Tienda Fortaleza;Brasil
Contoso In-Line Coupler E180 Dorado;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Dorado;17/08/2018;1;250;Allen, Chloe;Femenino;80000;Casado;Entre 41 y 50 años;Tienda;Tienda Río de Janeiro;Brasil
Proseware Wall Lamp E0315 Dorado;Lámparas;Electrodomésticos;Dorado;17/08/2018;1;101,99;Williams, Lucas;Masculino;80000;Casado;Entre 41 y 50 años;Tienda;Tienda Fortaleza;Brasil
Contoso Air Conditioner 6000BTU E0180 Dorado;Aires Acondicionados;Electrodomésticos;Dorado;17/08/2018;1;3199,99;Reed, Angela;Femenino;50000;Soltero;Entre 41 y 50 años;Tienda;Tienda Fortaleza;Brasil
"Adventure Works 32"" LCD HDTV M130 Marrón";Televisores;TV y Video;Marrón;17/08/2018;51;588;Scott, Madeline;Femenino;80000;Soltero;Entre 41 y 50 años;Tienda;Tienda Río de Janeiro;Brasil
